,Experiment,Participant_ID,Participant_Number,Trial_Number,Triplet_ID,Observation_Phase,Response_Phase,Atomic_Choice,Description,Symbol,Color_Fill,Color_Line,Avatar_Pic,Avatar_Type,Avatar_SO,Avatar,Choice,Cs,Co,Rs,Ro,As_OP,Ao_OP,Bs_OP,Bo_OP,As_RP,Ao_RP,Bs_RP,Bo_RP,Sure_Thing,PDS_Choice,PDO_Choice,OD_Choice,PDS_OP,PDO_OP,OD_A_OP,PDS_RP,PDO_RP,OD_A_RP,OD_B_OP,OD_B_RP,Absolute_Total_OP,Absolute_Total_RP,Choice_Degrees,A_Degrees,B_Degrees,Conflict_Pred_Sim,OD_Pred_Sim,Trial_order,Trial_order_segment,Triplet_Order,Vertical_Position,RightSideUpDown,Key_Press,Prediction,Prediction_RT,Betting_Choice,Betting_RT,Response_Combo,Prediction_Combo,Betting_Combo,Betting_Rationality,Betting_Probability,Subjective_Probability,Subjective_Prob_Range,Subjective_Prob_Bits,Catch,Caught,Instruction_Time,Instruction_Answers,Missed_Instruction_Qs,MM/DD/YYYY,Trust1,Trust2,Cheat,Donate
25,2,0608bvn,1,26,9,Helpful vs Selfish,Borderline,Selfish,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",circle,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,1,5,2,1,4,1,4,5,2,5,3,1,3,3,4,-2,3,-4,2,-3,4,0,2,3,-2,12,12,296.57,0.0,180.0,0.7184,0.1667,141,9,3,"""11""",DD,ZJ,1,1.31,1,0.68,AO,OOO,BHB,0,0.5,0.833,"[0,0,2,2]",1,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
26,2,0608bvn,1,27,9,Helpful vs Selfish,Borderline,Selfish,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",circle,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,1,5,2,1,4,1,4,5,2,5,3,1,3,4,4,-2,3,-4,2,-3,4,0,2,3,-2,12,12,296.57,0.0,180.0,0.7184,0.1667,87,6,2,"""01""",UD,ZK,1,1.043,0,1.383,EO,OOO,BHB,0,0.5,0.667,"[0,0,4,0]",2,1,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
27,2,0608bvn,1,28,10,Helpful vs Selfish,Aligned,Selfish,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",circle-cross,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,1,5,2,1,4,1,4,5,2,5,5,1,1,2,4,-2,3,-4,2,-3,4,4,0,3,0,12,12,296.57,45.0,225.0,0.7795,0.5,9,1,1,"""11""",DD,ZJ,1,1.233,1,1.149,AO,OOO,BBB,1,1.0,0.833,"[0,0,2,2]",1,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
28,2,0608bvn,1,29,10,Helpful vs Selfish,Aligned,Selfish,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",circle-cross,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,1,5,2,1,4,1,4,5,2,5,5,1,1,3,4,-2,3,-4,2,-3,4,4,0,3,0,12,12,296.57,45.0,225.0,0.7795,0.5,25,2,2,"""11""",DD,ZJ,1,1.049,1,2.173,AO,OOO,BBB,1,1.0,0.833,"[0,0,2,2]",1,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
29,2,0608bvn,1,30,10,Helpful vs Selfish,Aligned,Selfish,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",circle-cross,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,1,5,2,1,4,1,4,5,2,5,5,1,1,4,4,-2,3,-4,2,-3,4,4,0,3,0,12,12,296.57,45.0,225.0,0.7795,0.5,98,7,3,"""01""",UD,ZJ,1,2.805,1,2.222,AO,OOO,BBB,1,1.0,1.0,"[0,0,0,4]",2,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
30,2,0608bvn,1,31,11,Helpful vs Selfish,Borderline,Selfish,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",circle,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,1,5,2,1,4,1,4,5,2,3,5,3,1,2,4,-2,3,-4,2,-3,0,4,-2,3,2,12,12,296.57,90.0,270.0,0.8879,0.8333,35,3,1,"""11""",DD,ZJ,1,0.992,1,2.19,AO,OPP,BBB,1,1.0,0.833,"[0,0,2,2]",1,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
31,2,0608bvn,1,32,11,Helpful vs Selfish,Borderline,Selfish,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",circle,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,1,5,2,1,4,1,4,5,2,3,5,3,1,3,4,-2,3,-4,2,-3,0,4,-2,3,2,12,12,296.57,90.0,270.0,0.1121,0.1667,110,7,3,"""11""",DU,AJ,0,3.784,1,1.21,AT,OPP,BBB,1,1.0,0.5,"[1,1,1,1]",0,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
32,2,0608bvn,1,33,11,Helpful vs Selfish,Borderline,Selfish,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",circle,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,1,5,2,1,4,1,4,5,2,3,5,3,1,4,4,-2,3,-4,2,-3,0,4,-2,3,2,12,12,296.57,90.0,270.0,0.1121,0.1667,105,7,2,"""01""",UU,AJ,0,3.628,1,0.891,AT,OPP,BBB,1,1.0,0.5,"[1,1,1,1]",0,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
33,2,0608bvn,1,34,12,Helpful vs Selfish,Conflicted,Selfish,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",circle-x,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,1,5,2,1,4,1,4,5,2,1,5,5,1,2,4,-2,3,-4,2,-3,-4,4,-4,3,4,12,12,296.57,135.0,315.0,0.1056,0.125,54,4,3,"""00""",UD,ZK,0,0.844,0,0.167,ET,PPP,HHH,1,0.0,0.0,"[4,0,0,0]",2,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
34,2,0608bvn,1,35,12,Helpful vs Selfish,Conflicted,Selfish,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",circle-x,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,1,5,2,1,4,1,4,5,2,1,5,5,1,3,4,-2,3,-4,2,-3,-4,4,-4,3,4,12,12,296.57,135.0,315.0,0.1056,0.125,16,1,1,"""01""",UU,AK,0,2.184,0,0.842,ET,PPP,HHH,1,0.0,0.167,"[2,2,0,0]",1,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
35,2,0608bvn,1,36,12,Helpful vs Selfish,Conflicted,Selfish,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (5, 2) - Selfish<br>Reject:   (1, 4) - Helpful<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: -2, <br>Outcome Disparity: 3",circle-x,"hsla(296, 65%, 70%, 0.85)","hsla(296, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,1,5,2,1,4,1,4,5,2,1,5,5,1,4,4,-2,3,-4,2,-3,-4,4,-4,3,4,12,12,296.57,135.0,315.0,0.1056,0.125,37,3,2,"""11""",DU,AK,0,2.027,0,3.715,ET,PPP,HHH,1,0.0,0.167,"[2,2,0,0]",1,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
36,2,0608bvn,1,37,13,Helpful vs Selfish,Borderline,Helpful,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",circle,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,0,2,5,4,1,2,5,4,1,5,3,1,3,2,-2,4,-3,-2,4,-3,4,0,2,3,-2,12,12,153.43,0.0,180.0,0.85,0.8333,69,5,1,"""00""",UU,AK,1,2.034,0,0.429,EO,OOP,HBB,0,0.5,0.5,"[1,1,1,1]",0,1,1,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
37,2,0608bvn,1,38,13,Helpful vs Selfish,Borderline,Helpful,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",circle,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,0,2,5,4,1,2,5,4,1,5,3,1,3,3,-2,4,-3,-2,4,-3,4,0,2,3,-2,12,12,153.43,0.0,180.0,0.15,0.1667,138,9,3,"""11""",DU,AJ,0,3.09,1,0.897,AT,OOP,HBB,0,0.5,0.5,"[1,1,1,1]",0,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
38,2,0608bvn,1,39,13,Helpful vs Selfish,Borderline,Helpful,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",circle,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,0,2,5,4,1,2,5,4,1,5,3,1,3,4,-2,4,-3,-2,4,-3,4,0,2,3,-2,12,12,153.43,0.0,180.0,0.85,0.8333,123,8,2,"""10""",DU,AJ,1,0.044,1,3.317,AO,OOP,HBB,0,0.5,1.0,"[0,0,0,4]",2,1,1,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
39,2,0608bvn,1,40,14,Helpful vs Selfish,Aligned,Helpful,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",circle-cross,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,0,2,5,4,1,2,5,4,1,5,5,1,1,2,-2,4,-3,-2,4,-3,4,4,0,3,0,12,12,153.43,45.0,225.0,0.6,0.5,7,1,1,"""01""",UD,ZJ,1,1.673,1,1.779,AO,OOO,BBB,1,1.0,0.833,"[0,0,2,2]",1,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
40,2,0608bvn,1,41,14,Helpful vs Selfish,Aligned,Helpful,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",circle-cross,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,0,2,5,4,1,2,5,4,1,5,5,1,1,3,-2,4,-3,-2,4,-3,4,4,0,3,0,12,12,153.43,45.0,225.0,0.6,0.5,59,4,2,"""00""",UU,AJ,1,0.913,1,0.213,AO,OOO,BBB,1,1.0,0.833,"[0,0,2,2]",1,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
41,2,0608bvn,1,42,14,Helpful vs Selfish,Aligned,Helpful,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Win-win vs Malicious:<br>Table A: (5, 5)<br>Table B: (1, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",circle-cross,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,0,2,5,4,1,2,5,4,1,5,5,1,1,4,-2,4,-3,-2,4,-3,4,4,0,3,0,12,12,153.43,45.0,225.0,0.6,0.5,160,10,3,"""10""",DU,AJ,1,3.171,1,0.741,AO,OOO,BBB,1,1.0,1.0,"[0,0,0,4]",2,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
42,2,0608bvn,1,43,15,Helpful vs Selfish,Borderline,Helpful,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",circle,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,0,2,5,4,1,2,5,4,1,3,5,3,1,2,-2,4,-3,-2,4,-3,0,4,-2,3,2,12,12,153.43,90.0,270.0,0.35,0.1667,17,2,1,"""00""",UU,AJ,1,3.853,1,2.214,AO,OOO,BBH,1,0.667,0.833,"[0,0,2,2]",1,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
43,2,0608bvn,1,44,15,Helpful vs Selfish,Borderline,Helpful,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",circle,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,0,2,5,4,1,2,5,4,1,3,5,3,1,3,-2,4,-3,-2,4,-3,0,4,-2,3,2,12,12,153.43,90.0,270.0,0.35,0.1667,153,10,3,"""10""",DU,AK,1,3.613,0,0.742,EO,OOO,BBH,1,0.667,0.5,"[1,1,1,1]",0,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
44,2,0608bvn,1,45,15,Helpful vs Selfish,Borderline,Helpful,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Benevolent vs Sadistic:<br>Table A: (3, 5)<br>Table B: (3, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",circle,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,0,2,5,4,1,2,5,4,1,3,5,3,1,4,-2,4,-3,-2,4,-3,0,4,-2,3,2,12,12,153.43,90.0,270.0,0.35,0.1667,127,8,2,"""11""",DD,ZJ,1,2.025,1,0.735,AO,OOO,BBH,1,0.667,1.0,"[0,0,0,4]",2,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
45,2,0608bvn,1,46,16,Helpful vs Selfish,Conflicted,Helpful,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",circle-x,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,0,2,5,4,1,2,5,4,1,1,5,5,1,2,-2,4,-3,-2,4,-3,-4,4,-4,3,4,12,12,153.43,135.0,315.0,0.1,0.125,118,8,3,"""10""",DU,AK,1,2.782,0,0.827,EO,POO,HBH,0,0.5,0.5,"[1,1,1,1]",0,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
46,2,0608bvn,1,47,16,Helpful vs Selfish,Conflicted,Helpful,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",circle-x,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,0,2,5,4,1,2,5,4,1,1,5,5,1,3,-2,4,-3,-2,4,-3,-4,4,-4,3,4,12,12,153.43,135.0,315.0,0.1,0.125,117,8,2,"""11""",DD,ZJ,1,2.411,1,0.558,AO,POO,HBH,0,0.5,0.833,"[0,0,2,2]",1,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
47,2,0608bvn,1,48,16,Helpful vs Selfish,Conflicted,Helpful,"Utilitarian Avatar:<br>Value for Self: 1<br>Value for Other: 1<br><br>Observation Phase<br>Helpful vs Selfish:<br>Choice:  (2, 5) - Helpful<br>Reject:   (4, 1) - Selfish<br><br>Response Phase<br>Helpful vs Selfish:<br>Table A: (1, 5)<br>Table B: (5, 1)<br><br>Payoff Dimensions: <br>Payoff Difference Self: -2, <br>Payoff Difference Other: 4, <br>Outcome Disparity: -3",circle-x,"hsla(153, 65%, 70%, 0.85)","hsla(153, 65%, 50%, 0.85)",Blueish Bowtie,Utilitarian Avatar,"(1, 1)",1,0,2,5,4,1,2,5,4,1,1,5,5,1,4,-2,4,-3,-2,4,-3,-4,4,-4,3,4,12,12,153.43,135.0,315.0,0.9,0.875,99,7,1,"""11""",DU,AK,0,3.212,0,2.141,ET,POO,HBH,0,0.5,0.167,"[2,2,0,0]",1,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
48,2,0608bvn,1,49,17,Win-win vs Malicious,Borderline,Win-win,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (5, 4) - Win-win<br>Reject:   (1, 2) - Malicious<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: 1",square,"hsla(26, 65%, 70%, 0.85)","hsla(26, 65%, 50%, 0.85)",White Star,Selfish Avatar,"(1, 0)",2,0,5,4,1,2,5,4,1,2,5,3,1,3,2,4,2,1,4,2,1,4,0,2,-1,-2,12,12,26.57,0.0,180.0,0.1444,0.25,83,6,3,"""01""",UD,ZJ,1,1.31,1,0.677,AO,OOO,BHB,0,0.5,0.833,"[0,0,2,2]",1,1,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
49,2,0608bvn,1,50,17,Win-win vs Malicious,Borderline,Win-win,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (5, 4) - Win-win<br>Reject:   (1, 2) - Malicious<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: 1",square,"hsla(26, 65%, 70%, 0.85)","hsla(26, 65%, 50%, 0.85)",White Star,Selfish Avatar,"(1, 0)",2,0,5,4,1,2,5,4,1,2,5,3,1,3,3,4,2,1,4,2,1,4,0,2,-1,-2,12,12,26.57,0.0,180.0,0.1444,0.25,46,3,2,"""11""",DD,ZK,1,0.942,0,1.093,EO,OOO,BHB,0,0.5,0.5,"[1,1,1,1]",0,0,0,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
50,2,0608bvn,1,51,17,Win-win vs Malicious,Borderline,Win-win,"Selfish Avatar:<br>Value for Self: 1<br>Value for Other: 0<br><br>Observation Phase<br>Win-win vs Malicious:<br>Choice:  (5, 4) - Win-win<br>Reject:   (1, 2) - Malicious<br><br>Response Phase<br>Gainful vs Masochistic:<br>Table A: (5, 3)<br>Table B: (1, 3)<br><br>Payoff Dimensions: <br>Payoff Difference Self: 4, <br>Payoff Difference Other: 2, <br>Outcome Disparity: 1",square,"hsla(26, 65%, 70%, 0.85)","hsla(26, 65%, 50%, 0.85)",White Star,Selfish Avatar,"(1, 0)",2,0,5,4,1,2,5,4,1,2,5,3,1,3,4,4,2,1,4,2,1,4,0,2,-1,-2,12,12,26.57,0.0,180.0,0.1444,0.25,31,2,1,"""11""",DD,ZJ,1,1.571,1,1.336,AO,OOO,BHB,0,0.5,1.0,"[0,0,0,4]",2,1,1,511,FFTTFFTT,0,03/23/2022,ABCD,ACBD,DCBA,ABCD
